"","code_com","popnum"
"26112","043",5395
"26113","344",3244
"26114","058",3743
"26115","604",5302
"26116","195",2280
"26117","521",5219
"26118","213",3984
"26119","066",4048
"26120","023",851
"26121","091",3537
"26122","298",1728
"26123","221",2748
"26124","163",575
"26125","627",4668
"26126","098",4708
"26127","128",1199
"26128","230",5481
"26129","147",3039
"26130","420",4805
"26131","091",4854
"26132","054",3134
"26133","169",1511
"26134","404",4779
"26135","294",2477
"26136","150",2912
"26137","097",226
"26138","084",666
"26139","153",577
"26140","215",2251
"26141","267",3116
"26142","644",4145
"26143","101",4300
"26144","460",4652
"26145","070",4721
"26146","093",200
"26147","540",4378
"26148","343",3998
"26149","140",934
"26150","056",1228
"26151","177",4799
"26152","147",2971
"26153","667",383
"26154","042",3299
"26155","272",1593
"26156","001",2342
"26157","088",5534
"26158","307",4643
"26159","294",899
"26160","430",4017
"26161","404",914
"26162","749",3099
"26163","043",152
"26164","051",329
"26165","268",2291
"26166","189",3116
"26167","282",461
"26168","445",2912
"26169","155",1327
"26170","014",179
"26171","135",5555
"26172","285",4066
"26173","302",4823
"26174","238",1486
"26175","672",1980
"26176","135",5549
"26177","148",2484
"26178","072",2412
"26179","383",2805
"26180","639",180
"26181","139",5463
"26182","287",678
"26183","063",883
"26184","077",3484
"26185","011",4468
"26186","098",4546
"26187","388",3543
"26188","041",3621
"26189","168",1781
"26190","749",2625
"26191","006",617
"26192","342",5183
"26193","437",4603
"26194","393",4094
"26195","076",2126
"26196","049",449
"26197","448",853
"26198","577",4378
"26199","037",4033
"26200","239",231
"26201","334",440
"26202","147",4461
"26203","089",4921
"26204","234",5297
"26205","060",3203
"26206","317",1647
"26207","194",5476
"26208","378",3099
"26209","475",4
"26210","124",3574
"26211","423",4464
"26212","014",2605
"26213","130",4002
"26214","086",1623
"26215","054",5059
"26216","389",1610
"26217","324",434
"26218","221",626
"26219","577",3765
"26220","048",4587
"26221","131",4439
"26222","326",2036
"26223","331",681
"26224","079",70
"26225","124",2585
"26226","202",1658
"26227","078",1585
"26228","167",2862
"26229","324",1942
"26230","009",3603
"26231","751",3910
"26232","096",5512
"26233","526",4958
"26234","385",440
"26235","131",751
"26236","321",3267
"26237","141",4335
"26238","129",5001
"26239","356",2254
"26240","142",465
"26241","016",4086
"26242","881",3435
"26243","263",2099
"26244","613",2002
"26245","185",974
"26246","426",5484
"26247","095",1554
"26248","379",481
"26249","308",1881
"26250","170",2895
"26251","121",2319
"26252","049",3422
"26253","103",962
"26254","067",576
"26255","345",3033
"26256","170",5266
"26257","189",2208
"26258","074",4041
"26259","262",3300
"26260","504",1576
"26261","309",3127
"26262","503",4305
"26263","153",173
"26264","657",168
"26265","135",5568
"26266","072",3641
"26267","353",2066
"26268","122",4450
"26269","019",373
"26270","126",424
"26271","046",4017
"26272","081",4706
"26273","484",1739
"26274","047",3754
"26275","167",511
"26276","194",1859
"26277","481",3422
"26278","216",1893
"26279","204",5384
"26280","063",3348
"26281","289",2076
"26282","221",2161
"26283","261",1199
"26284","315",2729
"26285","183",5422
"26286","549",1980
"26287","149",167
"26288","737",4647
"26289","074",596
"26290","082",4948
"26291","006",4074
"26292","309",4170
"26293","204",3658
"26294","002",5581
"26295","261",168
"26296","379",988
"26297","234",5630
"26298","010",449
"26299","118",4444
"26300","265",5545
"26301","698",2612
"26302","415",4189
"26303","343",2146
"26304","270",2378
"26305","288",1214
"26306","144",5132
"26307","650",4688
"26308","024",2225
"26309","102",2963
"26310","024",1447
"26311","240",4826
"26312","242",3389
"26313","407",3326
"26314","219",110
"26315","239",394
"26316","220",2047
"26317","066",941
"26318","260",3582
"26319","009",129
"26320","338",3948
"26321","034",1095
"26322","120",4176
"26323","257",2795
"26324","025",5300
"26325","181",354
"26326","147",4736
"26327","057",3099
"26328","112",1214
"26329","886",2076
"26330","052",173
"26331","509",3989
"26332","291",384
"26333","046",1379
"26334","038",3628
"26335","351",4403
"26336","448",3995
"26337","276",3628
"26338","471",3441
"26339","328",4426
"26340","029",1461
"26341","177",1368
"26342","262",4810
"26343","263",3479
"26344","290",3658
"26345","184",4670
"26346","323",2036
"26347","238",5060
"26348","389",2337
"26349","311",2605
"26350","060",3392
"26351","160",3466
"26352","083",3597
"26353","294",2481
"26354","152",2565
"26355","115",3726
"26356","524",4120
"26357","046",3185
"26358","123",3109
"26359","272",1214
"26360","318",3904
"26361","015",1158
"26362","205",2155
"26363","575",815
"26364","176",4784
"26365","635",817
"26366","406",5626
"26367","229",2155
"26368","189",23
"26369","042",581
"26370","436",4608
"26371","049",3477
"26372","471",383
"26373","555",4393
"26374","329",4078
"26375","324",4459
"26376","161",4503
"26377","004",3839
"26378","016",1859
"26379","298",4159
"26380","496",2155
"26381","127",3475
"26382","299",2669
"26383","549",2688
"26384","580",3693
"26385","203",5653
"26386","276",88
"26387","100",1763
"26388","302",2493
"26389","131",2801
"26390","109",1406
"26391","119",2316
"26392","198",2377
"26393","133",1171
"26394","355",2531
"26395","071",4514
"26396","259",4927
"26397","147",2956
"26398","275",4451
"26399","218",4865
"26400","014",892
"26401","268",1049
"26402","015",442
"26403","330",495
"26404","041",1349
"26405","217",3871
"26406","508",262
"26407","233",2686
"26408","070",460
"26409","104",2930
"26410","445",418
"26411","069",1976
"26412","373",5653
"26413","050",518
"26414","747",4261
"26415","257",768
"26416","398",720
"26417","166",5481
"26418","319",501
"26419","189",2588
"26420","385",3507
"26421","633",5114
"26422","128",517
"26423","171",4222
"26424","077",4383
"26425","201",4569
"26426","148",4065
"26427","228",5026
"26428","540",5182
"26429","012",4360
"26430","310",110
"26431","403",4896
"26432","234",2862
"26433","352",5165
"26434","507",284
"26435","491",5149
"26436","311",549
"26437","120",3992
"26438","249",4081
"26439","108",1353
"26440","312",2769
"26441","849",1975
"26442","206",532
"26443","501",2002
"26444","088",402
"26445","085",2733
"26446","354",5025
"26447","446",4721
"26448","158",245
"26449","109",2099
"26450","052",3909
"26451","409",1381
"26452","257",4349
"26453","332",2852
"26454","012",3953
"26455","177",4977
"26456","146",187
"26457","577",3291
"26458","088",4840
"26459","273",2019
"26460","168",1578
"26461","359",2099
"26462","022",3515
"26463","403",548
"26464","484",1140
"26465","124",4735
"26466","323",2495
"26467","167",1512
"26468","256",631
"26469","593",1124
"26470","231",1650
"26471","419",2484
"26472","752",2806
"26473","142",4652
"26474","373",2937
"26475","309",2678
"26476","236",4629
"26477","228",1340
"26478","455",245
"26479","391",568
"26480","046",4669
"26481","204",1023
"26482","168",1353
"26483","326",29
"26484","245",768
"26485","077",4657
"26486","541",5626
"26487","176",4564
"26488","013",1017
"26489","219",2698
"26490","480",1480
"26491","219",1368
"26492","263",3194
"26493","456",1568
"26494","138",3083
"26495","240",3312
"26496","555",904
"26497","205",574
"26498","006",3742
"26499","379",4264
"26500","295",4624
"26501","084",5665
"26502","114",1083
"26503","023",533
"26504","569",1035
"26505","010",3411
"26506","192",3507
"26507","413",3820
"26508","072",2303
"26509","634",1035
"26510","418",582
"26511","082",3820
"26512","032",4593
"26513","019",690
"26514","323",2412
"26515","247",4805
"26516","411",2146
"26517","685",284
"26518","233",3180
"26519","064",3383
"26520","093",2412
"26521","211",5309
"26522","167",2208
"26523","233",1041
"26524","617",4522
"26525","224",2954
"26526","270",3726
"26527","606",3667
"26528","185",4674
"26529","060",4939
"26530","021",1045
"26531","308",2269
"26532","520",2816
"26533","094",401
"26534","231",1554
"26535","103",4624
"26536","136",3377
"26537","068",1110
"26538","176",5218
"26539","064",1406
"26540","211",2203
"26541","021",1991
"26542","007",955
"26543","350",2090
"26544","274",770
"26545","260",5641
"26546","053",2745
"26547","078",5338
"26548","531",5297
"26549","381",5121
"26550","133",2066
"26551","174",346
"26552","017",205
"26553","034",418
"26554","446",3678
"26555","107",5484
"26556","541",3388
"26557","375",129
"26558","741",1186
"26559","009",3025
"26560","022",3275
"26561","148",1703
"26562","239",4795
"26563","230",5371
"26564","306",1353
"26565","431",4961
"26566","199",4099
"26567","342",2013
"26568","221",2193
"26569","152",5059
"26570","387",548
"26571","521",1171
"26572","150",2167
"26573","737",3333
"26574","093",3771
"26575","229",1525
"26576","102",4538
"26577","107",4867
"26578","337",785
"26579","179",5604
"26580","039",4962
"26581","097",3130
"26582","017",3628
"26583","004",3093
"26584","067",2697
"26585","098",833
"26586","048",4744
"26587","657",985
"26588","168",176
"26589","144",710
"26590","248",4222
"26591","158",2404
"26592","013",3149
"26593","487",5270
"26594","094",1711
"26595","310",3765
"26596","247",459
"26597","209",2280
"26598","460",4484
"26599","522",187
"26600","094",2202
"26601","009",2088
"26602","298",750
"26603","161",4277
"26604","181",465
"26605","161",3617
"26606","451",88
"26607","156",5242
"26608","417",4584
"26609","225",1776
"26610","024",2014
"26611","080",2269
"26612","350",730
"26613","256",3690
"26614","251",3027
"26615","104",2434
"26616","394",4896
"26617","206",3501
"26618","247",4843
"26619","260",1256
"26620","023",264
"26621","674",4366
"26622","123",1176
"26623","266",5484
"26624","239",4173
"26625","036",4965
"26626","115",4233
"26627","041",2051
"26628","597",1046
"26629","440",1285
"26630","532",5228
"26631","290",187
"26632","046",5163
"26633","017",3679
"26634","331",4081
"26635","095",4299
"26636","571",4106
"26637","154",2972
"26638","302",1285
"26639","330",2081
"26640","103",5006
"26641","533",2250
"26642","126",4538
"26643","186",3856
"26644","272",5418
"26645","124",4795
"26646","478",568
"26647","149",3636
"26648","422",4526
"26649","238",402
"26650","088",3073
"26651","404",410
"26652","089",4022
"26653","057",2412
"26654","202",4261
"26655","437",2698
"26656","155",2911
"26657","211",1105
"26658","261",3186
"26659","399",3099
"26660","260",5352
"26661","460",1461
"26662","392",607
"26663","049",3867
"26664","121",281
"26665","605",4273
"26666","150",2404
"26667","064",4927
"26668","186",4330
"26669","228",4033
"26670","407",3671
"26671","385",2222
"26672","426",4159
"26673","017",4658
"26674","218",4468
"26675","204",2748
"26676","018",5143
"26677","236",264
"26678","507",3370
"26679","067",424
"26680","438",4099
"26681","232",4765
"26682","147",1951
"26683","092",1434
"26684","528",994
"26685","078",2971
"26686","236",501
"26687","775",5502
"26688","028",2234
"26689","120",4115
"26690","205",3729
"26691","034",3803
"26692","605",4022
"26693","225",1475
"26694","298",4252
"26695","088",5634
"26696","082",1171
"26697","197",132
"26698","010",4155
"26699","269",975
"26700","058",1496
"26701","151",418
"26702","381",2453
"26703","193",1873
"26704","224",5124
"26705","238",1581
"26706","201",5434
"26707","622",1652
"26708","012",2073
"26709","636",4280
"26710","210",4475
"26711","126",4673
"26712","448",1431
"26713","170",5505
"26714","232",3771
"26715","039",5141
"26716","133",5345
"26717","191",755
"26718","370",1763
"26719","105",3402
"26720","215",1096
"26721","609",1158
"26722","720",4247
"26723","175",4896
"26724","193",952
"26725","018",227
"26726","350",381
"26727","243",5345
"26728","213",1697
"26729","294",1859
"26730","396",4066
"26731","288",1994
"26732","150",2855
"26733","003",5225
"26734","017",82
"26735","113",321
"26736","042",532
"26737","186",5271
"26738","441",5059
"26739","050",4383
"26740","732",3019
"26741","568",225
"26742","453",2193
"26743","193",3715
"26744","253",1127
"26745","039",4252
"26746","103",4684
"26747","205",5059
"26748","862",985
"26749","151",5208
"26750","047",1228
"26751","249",434
"26752","494",1340
"26753","145",2625
"26754","378",1932
"26755","192",383
"26756","350",3423
"26757","117",4736
"26758","051",4054
"26759","354",3830
"26760","235",5488
"26761","037",1110
"26762","314",5048
"26763","175",3258
"26764","381",2887
"26765","177",3039
"26766","066",2138
"26767","456",1195
"26768","166",4415
"26769","275",3856
"26770","453",418
"26771","051",5224
"26772","200",5391
"26773","210",1004
"26774","036",1420
"26775","050",983
"26776","205",1696
"26777","122",4587
"26778","032",1285
"26779","019",5528
"26780","184",1213
"26781","031",1825
"26782","075",3658
"26783","231",3658
"26784","180",4840
"26785","107",2658
"26786","077",5270
"26787","676",3975
"26788","366",3186
"26789","112",187
"26790","413",868
"26791","463",600
"26792","869",170
"26793","207",3159
"26794","396",972
"26795","017",1353
"26796","191",4990
"26797","458",4295
"26798","338",5208
"26799","053",4273
"26800","079",1401
"26801","149",3852
"26802","017",3377
"26803","630",1593
"26804","102",1988
"26805","665",1488
"26806","055",180
"26807","082",1278
"26808","429",4480
"26809","088",2210
"26810","005",1096
"26811","001",347
"26812","305",1801
"26813","142",2852
"26814","037",4072
"26815","485",284
"26816","029",239
"26817","429",3547
"26818","206",640
"26819","550",2219
"26820","217",284
"26821","228",5484
"26822","154",268
"26823","112",3826
"26824","408",5485
"26825","041",4665
"26826","273",2471
"26827","093",3064
"26828","222",1932
"26829","254",2517
"26830","045",4579
"26831","572",2477
"26832","446",5508
"26833","049",5627
"26834","027",1158
"26835","029",4795
"26836","149",3652
"26837","186",3546
"26838","413",4961
"26839","081",4191
"26840","053",4256
"26841","021",665
"26842","118",1354
"26843","124",4728
"26844","505",4910
"26845","147",482
"26846","373",1326
"26847","162",1581
"26848","213",226
"26849","166",448
"26850","111",89
"26851","423",1837
"26852","181",4330
"26853","100",3980
"26854","173",2126
"26855","142",2002
"26856","008",1280
"26857","505",2730
"26858","384",2911
"26859","189",4961
"26860","103",2946
"26861","061",814
"26862","150",2326
"26863","259",5463
"26864","326",752
"26865","315",2793
"26866","222",3333
"26867","301",2013
"26868","358",3844
"26869","001",2662
"26870","105",4016
"26871","620",3279
"26872","199",750
"26873","098",706
"26874","537",3454
"26875","224",4848
"26876","213",481
"26877","196",1837
"26878","166",3266
"26879","217",4247
"26880","277",4806
"26881","083",1012
"26882","215",734
"26883","167",4692
"26884","273",1893
"26885","593",4533
"26886","467",495
"26887","506",4884
"26888","476",5569
"26889","021",3349
"26890","042",5143
"26891","048",5463
"26892","194",1920
"26893","225",4823
"26894","113",4857
"26895","018",9
"26896","059",67
"26897","239",3542
"26898","398",3170
"26899","196",226
"26900","217",264
"26901","094",2240
"26902","135",532
"26903","160",3284
"26904","227",2818
"26905","488",5517
"26906","131",599
"26907","440",1214
"26908","322",2187
"26909","766",4033
"26910","087",5604
"26911","255",5659
"26912","331",2719
"26913","047",4222
"26914","058",1519
"26915","160",5258
"26916","047",1791
"26917","130",2846
"26918","027",1129
"26919","193",906
"26920","190",2495
"26921","168",3856
"26922","434",4754
"26923","178",3886
"26924","047",3674
"26925","140",3466
"26926","058",2237
"26927","091",2879
"26928","279",4445
"26929","081",532
"26930","136",1852
"26931","292",482
"26932","043",3354
"26933","050",5388
"26934","420",1675
"26935","248",4816
"26936","293",3989
"26937","148",194
"26938","262",216
"26939","139",5633
"26940","423",4649
"26941","109",1040
"26942","252",415
"26943","119",3721
"26944","067",2126
"26945","181",2485
"26946","242",3589
"26947","689",3231
"26948","097",948
"26949","164",146
"26950","188",3611
"26951","374",112
"26952","326",5263
"26953","035",4409
"26954","022",352
"26955","116",4805
"26956","024",2254
"26957","375",750
"26958","246",1792
"26959","027",2176
"26960","083",3500
"26961","171",48
"26962","189",68
"26963","088",955
"26964","181",1067
"26965","381",1795
"26966","344",694
"26967","281",4048
"26968","157",4956
"26969","299",4882
"26970","354",5463
"26971","201",5552
"26972","454",25
"26973","001",55
"26974","093",678
"26975","520",1672
"26976","484",287
"26977","010",1672
"26978","265",1935
"26979","467",209
"26980","117",3007
"26981","049",2116
"26982","209",3942
"26983","019",4836
"26984","509",3898
"26985","108",167
"26986","508",4790
"26987","249",819
"26988","895",5257
"26989","180",3671
"26990","186",3711
"26991","135",2012
"26992","241",3055
"26993","081",4857
"26994","296",1447
"26995","254",449
"26996","122",2888
"26997","029",1361
"26998","155",413
"26999","426",383
"27000","083",5545
"27001","139",4468
"27002","016",1723
"27003","453",307
"27004","027",3229
"27005","329",5086
"27006","152",2126
"27007","453",1275
"27008","088",2739
"27009","285",833
"27010","453",5659
"27011","361",5371
"27012","117",3711
"27013","271",3033
"27014","016",4968
"27015","628",4944
"27016","093",5654
"27017","194",1539
"27018","220",694
"27019","461",61
"27020","323",518
"27021","266",1017
"27022","206",5009
"27023","391",387
"27024","548",694
"27025","370",3116
"27026","312",4356
"27027","200",3948
"27028","185",3721
"27029","206",3186
"27030","207",3388
"27031","510",710
"27032","073",4415
"27033","321",1310
"27034","305",2894
"27035","188",1394
"27036","491",516
"27037","310",2304
"27038","245",2506
"27039","714",5075
"27040","452",1539
"27041","080",2469
"27042","194",4334
"27043","063",1141
"27044","216",5048
"27045","431",3046
"27046","167",3546
"27047","217",2618
"27048","319",617
"27049","450",1625
"27050","092",1920
"27051","225",2213
"27052","083",518
"27053","027",1462
"27054","139",4896
"27055","124",5508
"27056","702",5659
"27057","168",1272
"27058","165",1825
"27059","283",4089
"27060","069",1539
"27061","301",434
"27062","255",5395
"27063","019",411
"27064","357",946
"27065","031",1280
"27066","092",5473
"27067","418",5059
"27068","418",5505
"27069","303",1658
"27070","059",518
"27071","330",2002
"27072","199",5323
"27073","334",2294
"27074","256",1393
"27075","325",5442
"27076","023",5284
"27077","203",3025
"27078","083",3665
"27079","365",4005
"27080","230",4319
"27081","062",1083
"27082","042",1402
"27083","422",5379
"27084","151",617
"27085","124",2871
"27086","007",273
"27087","173",2013
"27088","022",2412
"27089","465",5121
"27090","343",2404
"27091","425",988
"27092","088",3991
"27093","349",1805
"27094","214",251
"27095","249",5333
"27096","001",2481
"27097","285",1647
"27098","237",2054
"27099","305",4877
"27100","691",518
"27101","121",106
"27102","423",4277
"27103","122",3176
"27104","038",1738
"27105","195",734
"27106","653",3975
"27107","208",518
"27108","339",4078
"27109","437",2777
"27110","229",3047
"27111","002",402
"27112","147",3856
"27113","275",3039
"27114","018",3203
"27115","346",5209
"27116","020",3199
"27117","119",1105
"27118","115",434
"27119","019",1942
"27120","125",1316
"27121","191",4956
"27122","108",110
"27123","440",2377
"27124","003",3139
"27125","372",4993
"27126","045",3679
"27127","447",2838
"27128","225",1350
"27129","157",5027
"27130","328",2770
"27131","472",2404
"27132","068",5237
"27133","055",1600
"27134","236",299
"27135","539",5026
"27136","241",295
"27137","546",3893
"27138","038",914
"27139","571",3203
"27140","344",405
"27141","222",4001
"27142","144",4392
"27143","309",2644
"27144","472",5249
"27145","304",1096
"27146","673",1326
"27147","342",3520
"27148","192",2678
"27149","174",4247
"27150","256",361
"27151","296",1171
"27152","120",5395
"27153","291",3064
"27154","010",4441
"27155","005",4018
"27156","579",4124
"27157","005",2895
"27158","431",3252
"27159","459",843
"27160","186",4061
"27161","355",4421
"27162","170",2535
"27163","285",2347
"27164","004",2404
"27165","175",599
"27166","516",5587
"27167","328",3795
"27168","497",5461
"27169","379",4170
"27170","594",1035
"27171","283",2921
"27172","109",2024
"27173","387",3279
"27174","619",2871
"27175","183",1982
"27176","310",2280
"27177","199",4503
"27178","036",4202
"27179","124",2887
"27180","211",3235
"27181","699",3377
"27182","162",551
"27183","324",402
"27184","104",4
"27185","460",986
"27186","096",5554
"27187","194",1049
"27188","184",173
"27189","248",1222
"27190","607",4955
"27191","363",1859
"27192","297",2066
"27193","271",5637
"27194","166",200
"27195","411",697
"27196","327",4447
"27197","386",1611
"27198","095",2739
"27199","292",4770
"27200","352",5386
"27201","161",5001
"27202","301",1256
"27203","150",1583
"27204","345",352
"27205","151",4162
"27206","035",341
"27207","194",3108
"27208","437",2952
"27209","115",2108
"27210","164",207
"27211","501",4105
"27212","303",4826
"27213","400",3194
"27214","263",2377
"27215","117",5512
"27216","302",2882
"27217","079",3170
"27218","018",5571
"27219","149",265
"27220","139",5486
"27221","261",1672
"27222","368",4863
"27223","415",3108
"27224","268",4166
"27225","377",25
"27226","330",4022
"27227","150",5128
"27228","115",4605
"27229","071",2024
"27230","021",988
"27231","036",160
"27232","288",3797
"27233","098",2246
"27234","682",1593
"27235","084",1083
"27236","078",3139
"27237","212",3189
"27238","212",694
"27239","391",43
"27240","530",5405
"27241","590",4640
"27242","184",974
"27243","283",1158
"27244","039",5159
"27245","143",4755
"27246","289",1112
"27247","004",4175
"27248","196",5497
"27249","006",2002
"27250","049",3203
"27251","053",4245
"27252","326",4205
"27253","058",5410
"27254","025",1951
"27255","093",2971
"27256","317",233
"27257","103",631
"27258","087",568
"27259","094",3537
"27260","029",409
"27261","149",4983
"27262","038",1749
"27263","214",2697
"27264","207",5463
"27265","243",5653
"27266","330",2565
"27267","327",546
"27268","618",2597
"27269","133",3621
"27270","046",3611
"27271","164",1035
"27272","323",3933
"27273","258",4124
"27274","298",402
"27275","086",4072
"27276","116",548
"27277","148",4152
"27278","161",465
"27279","128",2542
"27280","106",4293
"27281","157",1340
"27282","629",4569
"27283","437",3014
"27284","142",513
"27285","091",579
"27286","172",548
"27287","223",3989
"27288","025",3226
"27289","501",4517
"27290","467",394
"27291","192",1447
"27292","517",1340
"27293","172",2054
"27294","267",4993
"27295","356",1987
"27296","075",400
"27297","347",1381
"27298","739",4039
"27299","269",4252
"27300","280",4468
"27301","235",5372
"27302","296",1389
"27303","121",3658
"27304","273",2303
"27305","159",2962
"27306","197",1658
"27307","056",735
"27308","307",5124
"27309","096",1353
"27310","446",4461
"27311","298",4196
"27312","016",5337
"27313","279",2684
"27314","291",3671
"27315","048",604
"27316","413",3291
"27317","268",2193
"27318","153",5415
"27319","161",3741
"27320","403",1586
"27321","006",2517
"27322","402",187
"27323","654",3192
"27324","108",5116
"27325","035",4366
"27326","195",1353
"27327","304",3019
"27328","333",3116
"27329","638",3029
"27330","065",4774
"27331","377",2991
"27332","244",1060
"27333","038",955
"27334","235",631
"27335","358",4533
"27336","223",1942
"27337","014",3203
"27338","142",2669
"27339","075",1647
"27340","012",2319
"27341","212",3224
"27342","089",4469
"27343","224",5329
"27344","290",3676
"27345","096",5574
"27346","361",1340
"27347","260",341
"27348","336",4196
"27349","128",972
"27350","334",4280
"27351","254",434
"27352","144",5270
"27353","264",5143
"27354","478",250
"27355","211",3210
"27356","101",3206
"27357","438",5484
"27358","035",1049
"27359","214",883
"27360","206",967
"27361","039",4662
"27362","232",4644
"27363","136",800
"27364","252",1017
"27365","077",734
"27366","209",1353
"27367","514",2979
"27368","294",2412
"27369","118",432
"27370","464",734
"27371","348",1175
"27372","362",1256
"27373","135",1682
"27374","099",2987
"27375","168",2739
"27376","495",3507
"27377","054",4923
"27378","182",2625
"27379","116",3170
"27380","109",4956
"27381","390",4968
"27382","042",432
"27383","358",2377
"27384","328",170
"27385","072",1227
"27386","401",4170
"27387","257",3033
"27388","003",3856
"27389","054",3143
"27390","349",3244
"27391","494",1110
"27392","098",1711
"27393","177",1067
"27394","598",4058
"27395","244",5189
"27396","362",221
"27397","212",237
"27398","135",4820
"27399","330",4897
"27400","240",2384
"27401","358",4366
"27402","118",883
"27403","596",3235
"27404","509",2852
"27405","240",1696
"27406","033",3980
"27407","315",3546
"27408","229",1270
"27409","678",5305
"27410","487",4093
"27411","018",5583
"27412","359",1539
"27413","611",4273
"27414","279",5059
"27415","117",226
"27416","137",482
"27417","081",3235
"27418","390",3186
"27419","584",383
"27420","095",4465
"27421","200",3279
"27422","459",1907
"27423","464",4216
"27424","223",883
"27425","190",284
"27426","052",501
"27427","589",1313
"27428","234",284
"27429","307",47
"27430","022",2167
"27431","474",3103
"27432","753",317
"27433","096",1825
"27434","663",1267
"27435","565",4708
"27436","484",1873
"27437","084",3803
"27438","051",2155
"27439","225",143
"27440","071",2748
"27441","215",173
"27442","417",4205
"27443","007",226
"27444","293",299
"27445","639",3377
"27446","386",3668
"27447","011",5587
"27448","037",103
"27449","204",5182
"27450","287",1256
"27451","321",2816
"27452","295",2862
"27453","290",4461
"27454","179",5484
"27455","009",1527
"27456","290",4674
"27457","358",3537
"27458","237",1554
"27459","018",5371
"27460","503",5143
"27461","104",3781
"27462","292",1110
"27463","259",3083
"27464","169",4811
"27465","254",5291
"27466","166",2117
"27467","334",2707
"27468","375",3891
"27469","140",5125
"27470","271",110
"27471","092",5183
"27472","457",1434
"27473","283",914
"27474","046",4375
"27475","132",795
"27476","388",1837
"27477","599",2002
"27478","317",4599
"27479","086",2054
"27480","055",4293
"27481","826",3783
"27482","589",2785
"27483","239",4605
"27484","228",3454
"27485","498",2212
"27486","202",2076
"27487","225",4061
"27488","442",4834
"27489","206",2787
"27490","199",3334
"27491","052",2347
"27492","298",1061
"27493","224",4770
"27494","233",2497
"27495","158",2477
"27496","349",1653
"27497","325",1893
"27498","242",1489
"27499","172",4579
"27500","015",4426
"27501","504",1166
"27502","029",923
"27503","131",1326
"27504","107",4591
"27505","470",308
"27506","140",517
"27507","006",3665
"27508","143",25
"27509","348",4421
"27510","049",3910
"27511","052",200
"27512","319",4131
"27513","378",927
"27514","096",43
"27515","056",2678
"27516","082",5096
"27517","522",1164
"27518","076",2254
"27519","190",443
"27520","031",899
"27521","394",1186
"27522","109",4043
"27523","088",4674
"27524","244",3131
"27525","215",2076
"27526","294",4106
"27527","194",631
"27528","547",5419
"27529","094",3618
"27530","354",5189
"27531","008",1763
"27532","351",1579
"27533","312",1284
"27534","243",209
"27535","003",37
"27536","261",579
"27537","174",5323
"27538","071",3636
"27539","238",4173
"27540","199",1285
"27541","240",735
"27542","604",581
"27543","374",4415
"27544","005",4802
"27545","374",4152
"27546","042",567
"27547","259",5664
"27548","690",3019
"27549","242",407
"27550","238",4464
"27551","066",1199
"27552","193",5274
"27553","267",3523
"27554","084",1141
"27555","827",800
"27556","050",4769
"27557","127",5094
"27558","121",1447
"27559","295",1242
"27560","357",5137
"27561","379",2202
"27562","359",1208
"27563","402",3507
"27564","128",3543
"27565","464",4332
"27566","048",2904
"27567","206",2077
"27568","475",419
"27569","217",4468
"27570","176",341
"27571","428",833
"27572","248",4649
"27573","059",1593
"27574","293",5565
"27575","360",226
"27576","085",5027
"27577","290",5251
"27578","124",3928
"27579","022",2286
"27580","456",1499
"27581","347",5286
"27582","184",4068
"27583","054",5155
"27584","250",1158
"27585","145",2089
"27586","147",4256
"27587","161",5270
"27588","088",2176
"27589","293",1500
"27590","280",3047
"27591","463",1920
"27592","146",2600
"27593","336",3266
"27594","118",3046
"27595","209",3275
"27596","197",3856
"27597","166",1991
"27598","111",5266
"27599","186",5129
"27600","008",5653
"27601","189",3342
"27602","111",5013
"27603","016",3900
"27604","321",3083
"27605","687",710
"27606","013",3224
"27607","362",1641
"27608","399",3334
"27609","100",1605
"27610","054",4670
"27611","210",250
"27612","198",1083
"27613","210",2108
"27614","151",4585
"27615","103",5329
"27616","520",3019
"27617","551",1488
"27618","371",4649
"27619","494",518
"27620","261",4768
"27621","321",2777
"27622","142",200
"27623","158",2434
"27624","015",656
"27625","107",1340
"27626","482",5612
"27627","408",3108
"27628","082",4426
"27629","458",5412
"27630","094",29
"27631","428",1980
"27632","496",3224
"27633","105",3563
"27634","514",941
"27635","364",3300
"27636","068",465
"27637","061",1777
"27638","384",1908
"27639","439",3646
"27640","158",1214
"27641","213",200
"27642","098",1340
"27643","698",2535
"27644","044",3099
"27645","411",4225
"27646","294",210
"27647","431",3628
"27648","013",3326
"27649","408",4692
"27650","302",1298
"27651","639",452
"27652","262",3975
"27653","235",3563
"27654","429",3532
"27655","334",3574
"27656","100",5629
"27657","421",2732
"27658","184",1256
"27659","333",3922
"27660","337",1801
"27661","614",2047
"27662","001",5627
"27663","010",5630
"27664","230",2698
"27665","572",3334
"27666","116",2693
"27667","225",656
"27668","083",1825
"27669","118",1658
"27670","036",3761
"27671","254",5086
"27672","065",3162
"27673","295",2742
"27674","057",590
"27675","345",2273
"27676","166",3867
"27677","310",4205
"27678","162",2192
"27679","034",985
"27680","376",4645
"27681","003",3286
"27682","008",1593
"27683","208",518
"27684","251",2887
"27685","123",2651
"27686","453",3258
"27687","036",4968
"27688","118",3404
"27689","164",2254
"27690","020",5439
"27691","231",4499
"27692","241",3748
"27693","008",4857
"27694","513",807
"27695","251",4340
"27696","532",564
"27697","435",226
"27698","153",4591
"27699","363",1120
"27700","230",209
"27701","281",1941
